date	open_issues	closed_issues	open_prs	closed_prs	ranking	area - admin	area - analytics	area - creation	area - general	area - iqp	area - library	area - markbook	area - marking	area - notifications	area - onboarding	area - student learning	area - users
2015-12-20	95	567	3	42	386	5	4	227	7	1	3	2	0	3	0	9	12
2015-12-21	95	567	3	42	386	5	4	227	7	1	3	2	0	3	0	9	12
2015-12-22	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2015-12-23	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2015-12-24	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2015-12-25	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2015-12-26	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2015-12-27	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2015-12-28	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2015-12-29	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2015-12-30	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2015-12-31	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2016-01-01	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2016-01-02	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2016-01-03	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2016-01-04	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2016-01-05	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2016-01-06	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2016-01-07	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2016-01-08	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2016-01-09	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2016-01-10	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2016-01-11	96	567	3	42	387	5	4	227	7	1	3	2	0	3	0	9	13
2016-01-12	94	569	3	42	385	5	4	227	7	1	3	2	0	3	0	9	13
2016-01-13	95	569	3	42	386	5	4	227	7	1	3	2	0	3	0	10	13
2016-01-14	95	569	3	42	386	5	4	227	7	1	3	2	0	3	0	10	13
2016-01-15	96	569	3	42	387	5	4	227	7	1	3	2	0	3	0	10	14
2016-01-16	96	569	3	42	387	5	4	227	7	1	3	2	0	3	0	10	14
2016-01-17	96	569	3	42	387	5	4	227	7	1	3	2	0	3	0	10	14
2016-01-18	96	569	3	42	387	5	4	227	7	1	3	2	0	3	0	10	14
2016-01-19	96	569	3	42	387	5	4	227	7	1	3	2	0	3	0	10	14
2016-01-20	96	569	3	42	387	5	4	227	7	1	3	2	0	3	0	10	14
2016-01-21	91	574	3	42	382	5	4	227	7	1	3	2	0	3	0	10	14
2016-01-22	91	574	3	42	382	5	4	227	7	1	3	2	0	3	0	10	14
2016-01-23	92	574	3	42	383	5	4	227	7	1	4	2	0	3	0	10	14
2016-01-24	92	574	3	42	383	5	4	227	7	1	4	2	0	3	0	10	14
2016-01-25	92	574	3	42	383	5	4	227	7	1	4	2	0	3	0	10	14
2016-01-26	92	574	3	42	383	5	4	227	7	1	4	2	0	3	0	10	14
2016-01-27	92	574	3	42	383	5	4	227	7	1	4	2	0	3	0	10	14
2016-01-28	92	574	3	42	383	5	4	227	7	1	4	2	0	3	0	10	14
2016-01-29	92	574	3	42	383	5	4	227	7	1	4	2	0	3	0	10	14
2016-01-30	92	574	3	42	383	5	4	227	7	1	4	2	0	3	0	10	14
2016-01-31	92	574	3	42	383	5	4	227	7	1	4	2	0	3	0	10	14
2016-02-01	92	574	3	42	383	5	4	227	7	1	4	2	0	3	0	10	14
2016-02-02	93	574	3	42	384	5	4	227	8	1	5	2	0	3	0	10	14
2016-02-03	93	574	3	42	384	5	4	227	8	1	5	2	0	3	0	10	14
2016-02-04	93	574	3	42	384	5	4	227	8	1	5	2	0	3	0	10	14
2016-02-05	93	577	4	42	385	5	4	229	8	1	3	2	0	3	0	10	14
2016-02-06	93	577	4	42	385	5	4	229	8	1	3	2	0	3	0	10	14
2016-02-07	93	577	4	42	385	5	4	229	8	1	3	2	0	3	0	10	14
2016-02-08	93	577	4	42	385	5	4	229	8	1	3	2	0	3	0	10	14
2016-02-09	94	577	4	42	386	5	4	230	8	1	3	2	0	3	0	10	14
2016-02-10	97	577	4	42	389	5	4	230	8	1	5	3	0	3	0	10	14
2016-02-11	96	578	4	42	388	5	4	230	8	1	4	3	0	3	0	10	14
2016-02-12	97	578	4	42	389	5	4	231	8	1	4	3	0	3	0	10	14
2016-02-13	98	579	4	42	390	5	4	231	8	1	4	3	0	3	0	10	15
2016-02-14	98	579	4	42	390	5	4	231	8	1	4	3	0	3	0	10	15
2016-02-15	98	579	4	42	390	5	4	231	8	1	4	3	0	3	0	10	15
2016-02-16	96	582	4	42	388	5	4	231	7	1	3	2	0	3	0	10	14
2016-02-17	96	582	4	42	388	5	4	231	7	1	3	2	0	3	0	10	14
2016-02-18	96	582	4	42	388	5	4	231	7	1	3	2	0	3	0	10	14
2016-02-19	97	582	4	42	389	5	4	231	7	1	3	2	0	3	0	11	14
2016-02-20	98	582	4	42	390	5	4	231	7	1	3	2	0	3	0	12	14
2016-02-21	96	584	4	42	388	5	4	231	7	1	3	2	0	3	0	10	14
2016-02-22	96	584	4	42	388	5	4	231	7	1	3	2	0	3	0	10	14
2016-02-23	96	584	4	42	388	5	4	231	7	1	3	2	0	3	0	10	14
2016-02-24	96	584	3	43	387	5	4	231	7	1	3	2	0	3	0	10	14
2016-02-25	96	584	3	43	387	5	4	231	7	1	3	2	0	3	0	10	14
2016-02-26	96	584	3	43	387	5	4	231	7	1	3	2	0	3	0	10	14
2016-02-27	96	584	3	43	387	5	4	231	7	1	3	2	0	3	0	10	14
2016-02-28	96	584	3	43	387	5	4	231	7	1	3	2	0	3	0	10	14
2016-02-29	96	584	3	43	387	5	4	231	7	1	3	2	0	3	0	10	14
2016-03-01	96	584	3	43	387	5	4	231	7	1	3	2	0	3	0	10	14
2016-03-02	96	584	3	43	387	5	4	231	7	1	3	2	0	3	0	10	14
2016-03-03	96	584	3	43	387	5	4	231	7	1	3	2	0	3	0	10	14
2016-03-04	97	584	3	43	388	5	4	231	7	1	3	3	0	3	0	10	14
2016-03-05	97	585	3	43	388	5	4	231	7	1	3	3	0	3	0	10	14
2016-03-06	97	585	3	43	388	5	4	231	7	1	3	3	0	3	0	10	14
2016-03-07	101	585	3	43	392	5	4	232	7	1	4	5	0	3	0	11	14
2016-03-08	99	589	3	43	390	5	4	232	7	1	4	5	0	3	0	11	13
2016-03-09	97	593	3	43	388	5	4	230	7	1	3	4	0	3	0	12	13
2016-03-10	98	594	3	43	389	5	4	230	7	1	3	4	0	3	0	13	13
2016-03-11	93	599	3	43	385	5	4	230	6	1	3	4	0	3	0	12	12
2016-03-12	93	599	3	43	385	5	4	230	6	1	3	4	0	3	0	12	12
2016-03-13	93	599	3	43	385	5	4	230	6	1	3	4	0	3	0	12	12
2016-03-14	94	599	3	43	386	5	4	231	6	1	3	4	0	3	0	12	12
2016-03-15	95	599	3	43	387	5	4	232	6	1	3	4	0	3	0	12	12
2016-03-16	95	599	3	43	387	5	4	232	6	1	3	4	0	3	0	12	12
2016-03-17	95	599	3	43	387	5	4	232	6	1	3	4	0	3	0	12	12
2016-03-18	93	601	3	43	385	5	4	231	6	1	3	3	0	3	0	12	11
2016-03-19	91	603	3	43	383	5	4	229	6	1	3	3	0	3	0	12	11
2016-03-20	91	603	3	43	383	5	4	229	6	1	3	3	0	3	0	12	11
2016-03-21	93	603	3	43	384	5	4	229	6	1	4	3	0	3	0	12	11
2016-03-22	92	604	3	43	383	5	4	229	6	1	3	3	0	3	0	12	11
2016-03-23	92	605	3	43	382	5	4	229	5	1	3	3	0	3	0	12	11
2016-03-24	98	605	3	43	388	5	4	229	6	1	3	3	0	3	0	18	11
2016-03-25	98	605	3	43	388	5	4	229	6	1	3	3	0	3	0	18	11
2016-03-26	98	605	3	43	388	5	4	229	6	1	3	3	0	3	0	18	11
2016-03-27	98	605	3	43	388	5	4	229	6	1	3	3	0	3	0	18	11
2016-03-28	98	605	3	43	388	5	4	229	6	1	3	3	0	3	0	18	11
2016-03-29	99	605	3	43	389	5	4	229	6	1	3	3	0	4	0	18	11
2016-03-30	99	605	3	43	389	5	4	229	6	1	3	3	0	4	0	18	11
2016-03-31	99	605	3	43	389	5	4	229	6	1	3	3	0	4	0	18	11
2016-04-01	97	611	3	43	387	5	4	228	6	1	3	3	0	4	0	15	12
2016-04-02	102	611	3	43	390	5	4	229	6	2	3	4	0	4	0	15	12
2016-04-03	102	611	3	43	390	5	4	229	6	2	3	4	0	4	0	15	12
2016-04-04	103	611	3	43	390	5	4	229	6	2	3	4	0	4	0	15	12
2016-04-05	108	612	3	43	443	5	4	229	6	54	3	4	0	4	0	15	12
2016-04-06	106	614	3	43	442	5	4	229	6	53	3	4	0	4	0	15	12
2016-04-07	113	616	3	43	455	5	4	229	16	53	4	4	0	4	0	15	12
2016-04-08	113	616	3	43	455	5	4	229	16	53	4	4	0	4	0	15	12
2016-04-09	114	616	3	43	455	5	4	229	16	53	4	4	0	4	0	15	12
2016-04-10	114	616	3	43	455	5	4	229	16	53	4	4	0	4	0	15	12
2016-04-11	114	616	3	43	455	5	4	229	16	53	4	4	0	4	0	15	12
2016-04-12	116	617	3	43	555	5	4	329	16	53	3	4	0	4	0	15	12
2016-04-13	117	620	3	43	556	5	4	329	17	53	3	4	0	4	0	15	11
2016-04-14	116	621	3	43	555	5	4	329	17	53	3	4	0	4	0	15	11
2016-04-15	120	621	3	43	558	5	4	329	17	53	3	4	0	4	0	16	11
2016-04-16	120	621	3	43	558	5	4	329	17	53	3	4	0	4	0	16	11
2016-04-17	120	621	3	43	558	5	4	329	17	53	3	4	0	4	0	16	11
2016-04-18	121	621	3	43	559	5	4	329	17	54	4	4	0	4	0	16	11
2016-04-19	122	621	3	43	560	5	4	329	17	54	4	5	0	4	0	16	11
2016-04-20	119	626	4	43	557	5	4	327	17	53	3	4	0	4	0	16	11
2016-04-21	115	631	4	43	553	5	4	327	16	53	3	3	0	4	0	16	11
2016-04-22	106	640	1	46	542	4	3	325	14	52	3	3	0	4	0	15	11
2016-04-23	107	641	1	46	543	4	3	325	14	53	4	3	0	4	0	15	11
2016-04-24	107	641	1	46	543	4	3	325	14	53	4	3	0	4	0	15	11
2016-04-25	107	641	1	46	543	4	3	325	14	53	4	3	0	4	0	15	11
2016-04-26	107	641	1	46	543	4	3	325	14	53	4	3	0	4	0	15	11
2016-04-27	108	642	1	46	544	4	3	325	14	53	4	3	0	4	0	15	11
2016-04-28	108	642	1	46	544	4	3	325	14	53	4	3	0	4	0	15	11
2016-04-29	108	642	1	46	544	4	3	325	14	53	4	3	0	4	0	15	11
2016-04-30	108	642	1	46	544	4	3	325	14	53	4	3	0	4	0	15	11
2016-05-01	108	642	1	46	544	4	3	325	14	53	4	3	0	4	0	15	11
2016-05-02	108	642	1	46	544	4	3	325	14	53	4	3	0	4	0	15	11
2016-05-03	109	646	1	46	545	4	3	325	14	54	4	3	0	4	0	15	11
2016-05-04	106	651	1	46	543	4	3	325	14	54	4	4	0	4	0	15	11
2016-05-05	106	651	1	46	543	4	3	325	14	54	4	4	0	4	0	15	11
2016-05-06	108	652	1	46	545	4	3	326	14	54	4	3	0	4	0	16	11
2016-05-07	107	653	2	46	545	4	3	326	14	53	4	3	0	4	0	16	11
2016-05-08	107	653	2	46	545	4	3	326	14	53	4	3	0	4	0	16	11
2016-05-09	108	653	2	46	546	4	3	326	14	53	4	3	0	4	0	17	11
2016-05-10	110	655	3	46	551	4	8	326	14	53	4	3	0	4	0	17	10
2016-05-11	112	655	3	46	562	4	8	326	14	63	4	3	0	4	0	27	10
2016-05-12	114	656	3	46	664	4	8	326	14	63	4	3	0	4	0	27	10
2016-05-13	114	659	2	47	662	4	8	327	13	63	4	2	0	4	0	26	10
2016-05-14	115	660	2	47	762	4	9	327	13	63	4	2	0	4	100	26	9
2016-05-15	115	660	2	47	762	4	9	327	13	63	4	2	0	4	100	26	9
2016-05-16	115	660	2	47	762	4	9	327	13	63	4	2	0	4	100	26	9
2016-05-17	113	665	2	47	759	4	9	327	13	63	3	3	0	4	100	25	8
2016-05-18	115	667	2	47	760	4	9	327	13	64	3	2	2	4	100	26	8
2016-05-19	115	667	2	47	760	4	9	327	13	64	3	2	2	4	100	26	8
2016-05-20	117	667	2	47	762	4	9	329	13	64	3	2	2	4	100	26	8
2016-05-21	117	667	2	47	762	4	9	329	13	64	3	2	2	4	100	26	8
2016-05-22	117	667	2	47	762	4	9	329	13	64	3	2	2	4	100	26	8
2016-05-23	117	667	2	47	762	4	9	329	13	64	3	2	2	4	100	26	8
2016-05-24	116	668	1	48	760	4	9	329	13	64	3	2	2	4	100	25	8
2016-05-25	115	671	1	48	759	4	9	329	13	64	3	0	1	4	100	26	8
2016-05-26	115	672	1	48	759	4	9	330	13	64	3	0	1	4	100	25	8
2016-05-27	114	675	1	48	758	4	9	330	13	64	4	1	1	4	100	24	8
2016-05-28	112	677	1	48	756	4	9	330	13	64	4	1	1	4	100	24	7
2016-05-29	112	677	1	48	756	4	9	330	13	64	4	1	1	4	100	24	7
2016-05-30	112	677	1	48	756	4	9	330	13	64	4	1	1	4	100	24	7
2016-05-31	112	677	1	48	756	4	9	330	13	64	4	1	1	4	100	24	7
2016-06-01	112	678	1	48	805	4	9	330	13	64	4	1	1	4	100	74	56
2016-06-02	112	678	1	48	805	4	9	330	13	64	4	1	1	4	100	74	56
2016-06-03	112	678	1	48	805	4	9	330	13	64	4	1	1	4	100	74	56
2016-06-04	112	678	1	48	805	4	9	330	13	64	4	1	1	4	100	74	56
2016-06-05	112	678	1	48	805	4	9	330	13	64	4	1	1	4	100	74	56
2016-06-06	112	678	1	48	805	4	9	330	13	64	4	1	1	4	100	74	56
2016-06-07	114	678	1	48	806	4	9	330	13	64	5	1	1	4	100	74	56
2016-06-08	116	678	1	48	808	4	9	330	13	64	5	1	1	4	100	75	56
2016-06-09	115	680	1	48	807	4	9	330	13	64	5	1	1	4	100	75	56
2016-06-10	115	680	1	48	807	4	9	330	13	64	5	1	1	4	100	75	56
2016-06-11	111	684	1	48	803	2	9	330	13	64	5	1	1	4	100	74	55
2016-06-12	111	684	1	48	803	2	9	330	13	64	5	1	1	4	100	74	55
2016-06-13	111	684	1	48	803	2	9	330	13	64	5	1	1	4	100	74	55
2016-06-14	112	684	1	48	804	2	9	330	13	64	5	1	1	4	100	74	56
2016-06-15	108	689	1	48	800	1	9	328	12	64	5	2	1	4	100	74	55
2016-06-16	108	691	1	48	800	1	9	328	12	64	5	2	2	4	100	74	55
2016-06-17	108	691	1	48	800	1	9	328	12	64	5	2	2	4	100	74	55
2016-06-18	107	693	1	48	800	1	9	327	12	64	5	2	1	4	100	74	56
2016-06-19	107	693	1	48	800	1	9	327	12	64	5	2	1	4	100	74	56
2016-06-20	103	697	1	48	796	1	9	325	12	64	5	2	1	4	100	72	56
2016-06-21	94	706	1	48	788	1	9	323	12	63	5	2	1	4	100	70	55
2016-06-22	94	706	1	48	788	1	9	323	12	63	5	2	1	4	100	70	55
2016-06-23	94	706	1	48	788	1	9	323	12	63	5	2	1	4	100	70	55
2016-06-24	97	706	1	48	788	1	9	323	12	63	5	2	1	4	100	70	55
2016-06-25	98	706	1	48	789	1	9	323	12	63	5	2	1	5	100	70	55
2016-06-26	98	706	1	48	789	1	9	323	12	63	5	2	1	5	100	70	55
2016-06-27	98	706	1	48	789	1	9	323	12	63	5	2	1	5	100	70	55
2016-06-28	99	707	1	48	790	1	9	323	12	63	5	2	1	5	100	71	55
2016-06-29	99	707	1	48	790	1	9	323	12	63	5	2	1	5	100	71	55
2016-06-30	99	707	1	48	790	1	9	323	12	63	5	2	1	5	100	71	55
2016-07-01	100	707	1	48	791	1	9	323	12	63	6	2	1	5	100	71	55
2016-07-02	100	707	1	48	791	1	9	323	12	63	6	2	1	5	100	71	55
2016-07-03	100	707	1	48	791	1	9	323	12	63	6	2	1	5	100	71	55
2016-07-04	100	707	1	48	791	1	9	323	12	63	6	2	1	5	100	71	55
2016-07-05	100	707	1	48	791	1	9	323	12	63	6	2	1	5	100	71	55
2016-07-06	96	711	1	48	787	1	9	322	12	63	4	2	1	5	100	70	55
2016-07-07	96	711	1	48	787	1	9	322	12	63	4	2	1	5	100	70	55
2016-07-08	96	711	2	48	788	1	9	322	12	63	4	2	1	5	100	70	55
2016-07-09	96	711	2	48	788	1	9	322	12	63	4	2	1	5	100	70	55
2016-07-10	96	711	2	48	788	1	9	322	12	63	4	2	1	5	100	70	55
2016-07-11	96	711	2	48	788	1	9	322	12	63	4	2	1	5	100	70	55
2016-07-12	96	711	2	48	788	1	9	322	12	63	4	2	1	5	100	70	55
2016-07-13	100	711	2	48	792	1	9	322	12	63	5	2	1	5	100	71	55
2016-07-14	101	711	2	48	793	1	9	322	12	63	5	2	1	5	101	72	56
2016-07-15	103	711	3	48	796	1	9	322	12	63	5	3	1	5	101	73	56
2016-07-16	103	713	3	48	795	1	9	322	12	63	4	3	1	5	101	74	56
2016-07-17	103	713	3	48	795	1	9	322	12	63	4	3	1	5	101	74	56
2016-07-18	103	713	3	48	795	1	9	322	12	63	4	3	1	5	101	74	56
2016-07-19	98	719	4	48	791	1	9	321	12	63	4	3	1	5	100	70	55
2016-07-20	98	719	5	48	792	1	9	321	12	63	4	3	1	5	100	70	55
2016-07-21	98	719	5	48	792	1	9	321	12	63	4	3	1	5	100	70	55
2016-07-22	99	719	5	48	793	1	9	321	12	63	5	3	1	5	100	70	55
2016-07-23	99	719	5	48	793	1	9	321	12	63	5	3	1	5	100	70	55
2016-07-24	99	719	5	48	793	1	9	321	12	63	5	3	1	5	100	70	55
2016-07-25	100	719	5	48	794	1	9	321	12	63	5	3	1	5	100	71	55
2016-07-26	102	719	5	48	895	1	9	322	12	63	5	3	1	105	100	71	55
2016-07-27	103	720	5	48	995	1	9	321	12	64	5	3	1	105	100	171	55
2016-07-28	105	723	4	49	1293	1	9	421	112	64	103	3	2	105	100	171	55
2016-07-29	106	723	5	50	1304	1	9	421	112	64	103	3	2	105	100	181	55
2016-07-30	108	723	6	50	1306	1	9	421	112	65	103	3	2	105	100	181	55
2016-07-31	107	724	6	50	1305	1	9	421	112	65	103	3	2	105	100	181	55
2016-08-01	107	724	6	50	1305	1	9	421	112	65	103	3	2	105	100	181	55
2016-08-02	107	724	5	53	1304	1	9	421	112	65	103	3	2	105	100	181	55
2016-08-03	104	729	5	54	1304	1	9	421	112	65	103	3	2	105	100	181	55
2016-08-04	108	730	5	54	1316	1	9	432	112	65	103	3	2	106	100	181	55
2016-08-05	109	730	5	54	1317	1	9	432	112	66	104	3	2	106	100	181	55
2016-08-06	107	733	5	54	1324	1	9	432	112	64	103	3	12	105	100	181	55
2016-08-07	107	734	5	54	1324	1	9	432	112	64	103	3	12	105	100	181	55
2016-08-08	107	734	5	54	1324	1	9	432	112	64	103	3	12	105	100	181	55
2016-08-09	108	736	4	55	1324	1	9	432	112	64	103	3	12	105	100	182	55
2016-08-10	108	737	4	55	1324	1	9	431	112	64	103	3	12	105	100	182	55
2016-08-11	109	738	2	57	1323	1	9	431	112	64	103	3	12	105	100	183	55
2016-08-12	111	738	4	57	1325	1	9	431	112	64	103	3	12	105	100	183	55
2016-08-13	109	740	4	57	1323	1	9	431	112	64	103	3	12	105	100	181	55
2016-08-14	109	740	4	57	1323	1	9	431	112	64	103	3	12	105	100	181	55
2016-08-15	109	740	4	57	1323	1	9	431	112	64	103	3	12	105	100	181	55
2016-08-16	109	740	3	59	1322	1	9	431	112	64	103	3	12	105	100	181	55
2016-08-17	110	740	3	59	1327	1	9	431	112	64	103	3	12	105	105	181	55
2016-08-18	112	741	2	61	1328	1	9	431	112	64	103	3	12	105	105	181	55
2016-08-19	113	741	2	61	1329	1	9	431	112	64	103	3	12	105	105	181	55
2016-08-20	113	741	2	61	1329	1	9	431	112	64	103	3	12	105	105	181	55
2016-08-21	112	742	2	61	1328	1	9	431	112	64	103	3	12	105	105	181	55
2016-08-22	112	742	2	61	1328	1	9	431	112	64	103	3	12	105	105	181	55
2016-08-23	108	747	1	62	1323	1	9	431	112	64	103	3	11	105	105	180	53
2016-08-24	109	748	1	63	1324	1	9	431	112	64	103	3	11	105	105	180	53
2016-08-25	110	748	2	64	1326	1	9	431	112	64	103	3	11	105	105	181	53
2016-08-26	111	748	2	64	1327	1	9	431	112	64	103	3	11	105	105	182	53
2016-08-27	111	748	2	64	1327	1	9	431	112	64	103	3	11	105	105	182	53
2016-08-28	111	748	2	64	1327	1	9	431	112	64	103	3	11	105	105	182	53
2016-08-29	111	748	2	64	1327	1	9	431	112	64	103	3	11	105	105	182	53
2016-08-30	114	748	2	64	1329	1	9	432	112	65	103	3	11	105	105	182	53
2016-08-31	114	748	2	64	1329	1	9	432	112	65	103	3	11	105	105	182	53
2016-09-01	114	748	2	64	1329	1	9	432	112	65	103	3	11	105	105	182	53
2016-09-02	114	748	4	64	1331	1	9	432	112	65	103	3	11	105	105	182	53
2016-09-03	115	748	4	64	1332	1	9	432	112	65	103	3	11	105	105	182	53
2016-09-04	115	748	4	64	1332	1	9	432	112	65	103	3	11	105	105	182	53
2016-09-05	115	748	4	64	1332	1	9	432	112	65	103	3	11	105	105	182	53
2016-09-06	111	754	3	65	1329	1	9	432	112	64	103	3	11	105	105	182	52
2016-09-07	112	754	3	65	1330	1	9	432	112	65	103	3	11	105	105	182	52
2016-09-08	112	756	2	67	1329	1	9	432	112	64	103	3	11	105	105	182	52
2016-09-09	112	759	2	67	1329	1	9	432	112	64	103	3	11	105	105	182	52
2016-09-10	113	759	2	67	1429	1	9	432	112	64	103	3	11	105	105	182	52
2016-09-11	113	759	2	67	1429	1	9	432	112	64	103	3	11	105	105	182	52
2016-09-12	113	759	2	67	1429	1	9	432	112	64	103	3	11	105	105	182	52
2016-09-13	116	760	2	67	1432	1	9	433	112	64	104	4	11	105	105	183	52
2016-09-14	116	760	2	67	1432	1	9	433	112	64	104	4	11	105	105	183	52
2016-09-15	115	761	2	67	1431	1	9	433	112	64	104	4	11	105	105	182	52
2016-09-16	116	761	2	67	1432	1	9	433	112	64	104	4	11	105	105	182	53
2016-09-17	116	761	2	67	1432	1	9	433	112	64	104	4	11	105	105	182	53
2016-09-18	116	762	2	68	1432	1	9	433	112	64	104	3	11	105	105	182	53
2016-09-19	114	764	2	68	1430	1	9	431	112	64	104	3	11	105	105	182	53
2016-09-20	113	766	2	68	1429	0	9	431	112	64	104	3	11	105	105	182	53
2016-09-21	112	768	2	68	1429	0	9	432	112	64	104	3	11	105	105	183	53
2016-09-22	110	771	2	68	1427	0	9	432	112	64	104	3	11	105	105	183	52
2016-09-23	110	771	2	68	1427	0	9	432	112	64	104	3	11	105	105	183	52
2016-09-24	110	771	2	68	1427	0	9	432	112	64	104	3	11	105	105	183	52
2016-09-25	110	771	2	68	1427	0	9	432	112	64	104	3	11	105	105	183	52
2016-09-26	110	771	2	68	1427	0	9	432	112	64	104	3	11	105	105	183	52
2016-09-27	105	777	2	68	1423	0	9	432	112	64	104	3	11	105	105	182	51
2016-09-28	106	777	2	68	1424	0	9	433	112	64	104	3	11	105	105	183	51
2016-09-29	109	779	3	68	1626	0	9	434	212	164	104	3	11	105	105	183	51
2016-09-30	107	781	3	68	1624	0	9	432	212	164	104	3	11	105	105	182	51
2016-10-01	108	781	3	68	1724	0	9	532	212	164	104	3	11	105	105	282	51
2016-10-02	108	781	3	68	1724	0	9	532	212	164	104	3	11	105	105	282	51
2016-10-03	108	781	3	68	1724	0	9	532	212	164	104	3	11	105	105	282	51
2016-10-04	108	781	4	68	1725	0	9	532	212	164	104	3	11	105	105	282	51
2016-10-05	107	783	2	70	1721	0	9	532	212	163	103	3	11	105	105	281	51
2016-10-06	109	783	2	70	1772	0	9	532	212	213	103	3	11	105	105	281	51
2016-10-07	109	783	2	70	1772	0	9	532	212	213	103	3	11	105	105	281	51
2016-10-08	111	783	3	70	1775	0	9	532	212	213	103	3	13	105	105	283	51
2016-10-09	111	783	3	70	1775	0	9	532	212	213	103	3	13	105	105	283	51
2016-10-10	111	783	3	70	1775	0	9	532	212	213	103	3	13	105	105	283	51
2016-10-11	112	783	3	70	1875	0	9	532	312	213	103	3	13	105	105	383	51
2016-10-12	113	783	3	70	1876	0	9	532	312	213	103	3	13	105	105	384	51
2016-10-13	113	783	3	70	1876	0	9	532	312	213	103	3	13	105	105	384	51
2016-10-14	113	783	3	70	1876	0	9	532	312	213	103	3	13	105	105	384	51
2016-10-15	113	783	3	70	1876	0	9	532	312	213	103	3	13	105	105	384	51
2016-10-16	113	783	3	70	1876	0	9	532	312	213	103	3	13	105	105	384	51
2016-10-17	113	784	3	70	1876	0	9	532	312	213	103	3	13	105	105	384	51
2016-10-18	114	784	3	70	1976	0	9	532	312	313	103	3	13	105	105	384	51
2016-10-19	114	784	2	71	1975	0	9	532	312	313	103	3	13	105	105	384	51
2016-10-20	111	788	2	71	1973	0	9	533	312	313	103	3	13	105	105	384	51
2016-10-21	113	788	2	71	2074	0	9	533	312	313	204	3	13	105	105	384	51
2016-10-22	113	788	2	71	2074	0	9	533	312	313	204	3	13	105	105	384	51
2016-10-23	113	788	2	71	2074	0	9	533	312	313	204	3	13	105	105	384	51
2016-10-24	109	792	2	71	2070	0	9	531	312	313	203	3	13	105	105	384	51
2016-10-25	106	797	2	71	2067	0	9	530	312	313	203	2	13	105	105	382	51
2016-10-26	110	797	3	71	2072	0	9	530	312	313	203	2	15	105	105	383	51
2016-10-27	109	798	5	71	2073	0	9	530	312	313	203	2	14	105	105	383	51
2016-10-28	109	798	5	71	2073	0	9	530	312	313	203	2	14	105	105	383	51
2016-10-29	109	798	5	71	2073	0	9	530	312	313	203	2	14	105	105	383	51
2016-10-30	109	798	5	71	2073	0	9	530	312	313	203	2	14	105	105	383	51
2016-10-31	109	798	5	71	2073	0	9	530	312	313	203	2	14	105	105	383	51
2016-11-01	109	799	6	71	2074	0	9	530	312	313	203	2	14	105	105	383	51
2016-11-02	109	799	5	72	2073	0	9	530	312	313	203	2	14	105	105	383	51
2016-11-03	110	799	5	72	2083	10	9	530	312	313	203	2	14	105	105	383	61
2016-11-04	106	803	4	73	2078	10	9	528	312	313	203	2	13	105	105	382	61
2016-11-05	106	803	4	73	2078	10	9	528	312	313	203	2	13	105	105	382	61
2016-11-06	106	803	4	73	2078	10	9	528	312	313	203	2	13	105	105	382	61
2016-11-07	109	803	4	73	2180	10	9	528	312	313	203	2	13	105	105	382	61
2016-11-08	103	812	4	73	2173	10	9	528	310	313	203	2	13	103	105	379	61
2016-11-09	97	820	4	73	2068	10	9	428	310	313	203	2	12	101	105	378	62
2016-11-10	94	826	4	73	1966	10	9	528	310	213	203	2	12	101	105	378	62
2016-11-11	94	826	4	73	1966	10	9	528	310	213	203	2	12	101	105	378	62
2016-11-12	92	828	3	74	1765	10	9	528	210	213	103	2	12	101	105	378	62
2016-11-13	92	828	3	74	1765	10	9	528	210	213	103	2	12	101	105	378	62
2016-11-14	92	828	3	74	1765	10	9	528	210	213	103	2	12	101	105	378	62
2016-11-15	94	829	2	75	1769	10	9	528	210	213	103	7	12	101	105	378	62
2016-11-16	98	829	2	75	1872	10	9	528	210	213	103	7	12	101	105	378	62
2016-11-17	97	834	3	75	1675	11	9	328	210	212	103	7	12	101	105	378	63
2016-11-18	96	837	3	75	1584	11	9	328	210	212	103	7	22	101	105	388	63
2016-11-19	93	840	4	75	1483	11	9	328	210	213	103	7	22	101	105	388	63
